ID,Study,Experiment,Entered.by,Host,Host.type,Parasite,Parasite.type,Study.type,X_gradient,Gradient.category,Trait,Trait.type,Trait.category,Gradient.as.predicted,Statistics,Level_C,Level_X,N_C,N_X,Mean_C,Variation_C,Lwr_C,Upr_C,Mean_X,Variation_X,Lwr_X,Upr_X,Success_C,Success_X,Variation.Type,OR,OR_SE,OR_N,F_X,F_df,Chi2,Chi2_df,Slope,R,R_N,R_df,Slope_SE,Z_X,Z_N,Z_df,Z_SE,Environment,Environmental_stage,Vector_transmitted,Final_host,Require_intermediate_host,Data_source,Comment,DOI
167,Ashraf et al. 2017 Environ Sci Pollut Res,26,AVS,Crytolestes ferrugineus,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Sporulation,Intensity,Epidemiological,yes,Comparison,F1,F1D2,3,3,163.287,6.993,,,89.51,2.098,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 5a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
168,Ashraf et al. 2017 Environ Sci Pollut Res,26,AVS,Crytolestes ferrugineus,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Sporulation,Intensity,Epidemiological,yes,Comparison,F2,F2D1,3,3,151.748,6.294,,,79.371,2.447,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 5a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
169,Ashraf et al. 2017 Environ Sci Pollut Res,26,AVS,Crytolestes ferrugineus,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Sporulation,Intensity,Epidemiological,yes,Comparison,F2,F2D2,3,3,151.748,6.294,,,61.189,4.895,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 5a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
170,Ashraf et al. 2017 Environ Sci Pollut Res,27,AVS,Crytolestes ferrugineus,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Sporulation,Intensity,Epidemiological,yes,Comparison,F,FI1,3,3,162.912,7.279,,,90.468,2.426,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 5b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
171,Ashraf et al. 2017 Environ Sci Pollut Res,27,AVS,Crytolestes ferrugineus,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Sporulation,Intensity,Epidemiological,yes,Comparison,F,FI2,3,3,162.912,7.279,,,79.029,2.427,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 5b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
172,Ashraf et al. 2017 Environ Sci Pollut Res,27,AVS,Crytolestes ferrugineus,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Sporulation,Intensity,Epidemiological,yes,Comparison,F,FI3,3,3,162.912,7.279,,,67.591,4.159,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 5b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
173,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F1_21,F1D1_21,3,3,73.416,6.849,,,85.188,5.994,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 1c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
174,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F1_21,F1D2_21,3,3,73.416,6.849,,,98.031,1.712,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 1c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
175,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F2_21,F2D1_21,3,3,91.396,4.066,,,99.957,0,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 1c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
176,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F2_21,F2D2_21,3,3,91.396,4.066,,,99.957,0,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 1c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
177,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F_7,FI1_7,3,3,37.329,6.327,,,80.984,5.694,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 2c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
178,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F_7,FI2_7,3,3,37.329,6.327,,,99.965,0,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 2c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
179,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Mortality,Survivorship,Infected demographic,yes,Comparison,F_7,FI3_7,3,3,37.329,6.327,,,100.176,0,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 2c,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
180,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F1,F1D1,3,3,58.287,8.288,,,60.773,4.973,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
181,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F1,F1D2,3,3,58.287,8.288,,,56.354,6.077,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
182,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F2,F2D1,3,3,60.497,9.669,,,60.221,9.669,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
183,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F2,F2D2,3,3,60.497,9.669,,,50.276,9.393,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
184,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F,FI1,3,3,48.158,7.368,,,40.789,4.474,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
185,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F,FI2,3,3,48.158,7.368,,,31.842,3.684,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
186,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Progeny production,Fecundity,Infected demographic,yes,Comparison,F,FI3,3,3,48.158,7.368,,,19.474,3.421,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
187,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Progeny production,Fecundity,Uninfected demographic,yes,Comparison,Control,D1,3,3,112.47,6.47,,,75.75,7.62,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
188,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Progeny production,Fecundity,Uninfected demographic,yes,Comparison,Control,D2,3,3,112.47,6.47,,,66.97,12.47,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
189,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Progeny production,Fecundity,Uninfected demographic,yes,Comparison,Control,I1,3,3,112.35,5.73,,,45.04,4.63,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
190,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Progeny production,Fecundity,Uninfected demographic,yes,Comparison,Control,I2,3,3,112.35,5.73,,,38.38,5.07,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
191,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Progeny production,Fecundity,Uninfected demographic,yes,Comparison,Control,I3,3,3,112.35,5.73,,,22.91,5.07,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 3b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
192,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F1,F1D1,3,3,76.578,2.987,,,38.396,2.986,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
193,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F1,F1D2,3,3,76.578,2.987,,,33.49,3.413,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
194,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F2,F2D1,3,3,67.406,4.053,,,29.01,1.493,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
195,Ashraf et al. 2017 Environ Sci Pollut Res,28,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Diatomaceous earth,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F2,F2D2,3,3,67.406,4.053,,,22.398,3.839,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4a,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
196,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F,FI1,3,3,76.509,3.027,,,40.302,5.172,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
197,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F,FI2,3,3,76.509,3.027,,,34.052,5.388,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
198,Ashraf et al. 2017 Environ Sci Pollut Res,29,AVS,Rhyzopertha dominica,Arthropod,Metarhizium anisopliae,Fungus,Experimental,Thiamethoxam,Toxin,Mycosis,Prevalence,Epidemiological,yes,Comparison,F,FI3,3,3,76.509,3.027,,,22.414,1.077,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No ,Yes,No,Fig 4b,Study consist in 3 replicates of each treatment. Each replicate is a jar with 30 insects. Four different pest insects were evaluated. Mortality taken only for the last day (21 or 7). The authors did not report the mortality for the control,10.1007/s11356-017-0383-6
